name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Stockholm,Sweden",2023-01-09,4.3,1.1,3.5,4.1,-3.1,0.8,3.4,99,5.87,100,45.83,rain,0,1.6,36,20.8,128.6,1000.9,99.2,3.6,3.5,0.3,0,10,2023-01-09T08:38:23,2023-01-09T15:11:32,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-10,4.6,0.7,2.8,2.2,-3.5,-0.2,2.1,95,6.498,100,33.33,"rain,snow",0.7,0.6,28.8,15.2,174,1005.4,97,17.7,6,0.6,0,10,2023-01-10T08:37:18,2023-01-10T15:13:27,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-11,5.1,3.9,4.5,2.1,-1.5,0.7,2.8,88.4,4.965,100,20.83,rain,0.1,0.1,60,33.6,175.3,1001.9,84.8,22.7,2.5,0,0,10,2023-01-11T08:36:09,2023-01-11T15:15:25,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-01-12,5,3.1,4,4.1,-0.3,1.3,2.7,91.4,2.191,100,16.67,rain,0,0,32.4,16.1,186.2,996.5,71.7,15.8,4.5,0.5,0,10,2023-01-12T08:34:56,2023-01-12T15:17:26,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-01-13,5.5,0.7,3.8,3,-1.9,1.2,2.9,94,2.36,100,33.33,"rain,snow",0,0,28.8,17,167.8,994.3,85.6,16.8,6.7,0.7,0,10,2023-01-13T08:33:40,2023-01-13T15:19:30,0.72,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-01-14,5.1,1.3,3.9,3.4,-1.1,1.5,3.1,94.6,4.256,100,37.5,rain,0,0,36,18,194.8,995.5,95.9,16.3,7.8,0.7,0,10,2023-01-14T08:32:19,2023-01-14T15:21:36,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-15,4.8,2.9,3.8,1.3,-2.5,-0.5,1.8,86.8,14.868,100,37.5,"rain,snow",0.4,0.2,54,33.3,165.2,983.3,73.9,18.5,8.4,0.8,1,10,2023-01-15T08:30:54,2023-01-15T15:23:45,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-16,4.1,1.8,2.9,1,-3.2,-0.7,0.3,82.8,1.798,100,25,rain,0.1,0,50.4,22.6,212.9,985,68.8,23.9,13.5,1.2,1,10,2023-01-16T08:29:26,2023-01-16T15:25:57,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-17,3.9,0.8,2.5,-0.1,-3.9,-1.9,1,89.9,4.778,100,37.5,"rain,snow",1.3,0.2,41.5,25.6,113.7,988.8,92.4,17.6,3,0.2,0,10,2023-01-17T08:27:54,2023-01-17T15:28:11,0.85,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-18,4,-1.9,2.1,0.5,-2.7,-1.2,-0.6,82.5,1.575,100,12.5,"rain,snow",0,0,37.9,20.5,159.7,991.2,62.5,25.6,14.5,1.2,1,10,2023-01-18T08:26:18,2023-01-18T15:30:26,0.89,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-19,0.9,-4.3,-1.4,0.1,-4.9,-2.4,-2.4,92.9,0,0,0,,0,0,14.4,8.3,199.9,1001.2,62.6,18.7,16.8,1.4,1,10,2023-01-19T08:24:39,2023-01-19T15:32:44,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-01-20,1.7,-4.8,-0.6,1.7,-4.8,-1.1,-1.5,93.9,1.241,100,20.83,"rain,snow",0,0,14.4,8.2,115.8,1015.5,85.5,13,13.3,1.2,1,10,2023-01-20T08:22:57,2023-01-20T15:35:03,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-21,0.1,-4.1,-1.8,0.1,-8.5,-4.4,-2.1,97.9,0,0,0,,0,0,18,12.2,291.3,1034.4,100,10.3,6,0.5,0,10,2023-01-21T08:21:12,2023-01-21T15:37:25,0,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-01-22,-4,-5.6,-4.9,-4.2,-8.5,-6,-5.3,97.1,0,0,0,,0,0,18.7,7.4,222.9,1039.3,99.5,5.5,7.6,0.5,0,10,2023-01-22T08:19:24,2023-01-22T15:39:47,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-23,-2.9,-6.2,-5,-5,-11.8,-9.7,-5.9,93.1,0.023,100,4.17,snow,0,0,37.7,22.3,237.6,1037.6,95.7,21.9,10.3,0.8,1,10,2023-01-23T08:17:32,2023-01-23T15:42:11,0.05,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-24,3.8,-2,1.4,0,-7.5,-2.9,0.5,93.8,0,0,0,,0,0,33.3,18.4,247,1029.9,98.1,14.6,4.8,0.5,0,10,2023-01-24T08:15:38,2023-01-24T15:44:37,0.09,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-25,6.1,4,5.1,2.3,0.3,1.4,4.1,93.4,0,0,0,,0,0,47.6,27.9,245,1018.1,96.5,20.1,9.9,0.9,1,10,2023-01-25T08:13:41,2023-01-25T15:47:04,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-26,4.3,-2.2,2.2,2.9,-5.4,-0.8,0,85.6,1.395,100,8.33,rain,0,0,34.1,17.7,312.7,1019.9,49.6,20.8,18.4,1.4,1,10,2023-01-26T08:11:41,2023-01-26T15:49:31,0.15,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-27,-0.1,-6.2,-2.6,-2.1,-6.9,-4.7,-4.7,85.6,0.226,100,4.17,snow,0,0,14.4,10.7,258.3,1027.5,0.7,28.9,24,2.3,1,10,2023-01-27T08:09:39,2023-01-27T15:52:00,0.19,Snow,Clear conditions throughout the day with morning snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-28,2.8,-3.1,0.1,-0.1,-7.4,-3.4,-2.1,85.2,0,0,0,,0,0,36,19.3,226.1,1016.4,53.4,27.3,15.5,1.3,1,10,2023-01-28T08:07:34,2023-01-28T15:54:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB,F4490"
"Stockholm,Sweden",2023-01-29,6,-1,2.1,1.7,-3,-0.9,0.3,88.3,0,0,0,,0,0,50.4,26.5,229.7,1001.9,72,23.9,18.2,1.5,1,10,2023-01-29T08:05:27,2023-01-29T15:57:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB,F4490"
"Stockholm,Sweden",2023-01-30,5.8,2.9,4.2,1.5,-2.8,-0.6,-1.5,67,0,0,0,"rain,snow",0,0,57.6,33.6,266.6,981.3,71.1,27.7,27.2,2.3,1,10,2023-01-30T08:03:17,2023-01-30T15:59:31,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-01-31,2.7,-5.1,0,-0.7,-5.1,-3.2,-6,64.8,0.045,100,4.17,"rain,snow",0,0,54,30.5,267.2,994.5,16.8,28.5,26,2.1,2,10,2023-01-31T08:01:05,2023-01-31T16:02:03,0.32,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-02-01,-0.4,-5.9,-2.1,-0.4,-6.1,-3.1,-3.2,91.7,1.329,100,41.67,"rain,snow",2.7,0.8,18,11.2,356.8,993.1,85.8,12.6,9.6,0.8,0,10,2023-02-01T07:58:51,2023-02-01T16:04:35,0.36,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-02-02,-1.7,-9.1,-4,-5,-9.3,-7.6,-6.2,84.6,0.582,100,12.5,snow,0.1,0.3,28.8,17,315,1009.7,45.9,26.6,27.2,2.4,2,10,2023-02-02T07:56:35,2023-02-02T16:07:08,0.39,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-02-03,-0.8,-12.2,-5.4,-4.2,-12.2,-7.5,-8,82.4,0.279,100,4.17,snow,0,0.6,36,18.7,0.4,1015.7,45,26.7,23.9,2.1,1,10,2023-02-03T07:54:17,2023-02-03T16:09:41,0.42,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-02-04,-2.9,-11,-5.4,-5.8,-12.3,-9.3,-8.4,79.9,0,0,0,,0,0.7,33.3,22,316.9,1034.6,34,26.1,35,3,2,10,2023-02-04T07:51:57,2023-02-04T16:12:14,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-02-05,-1.2,-11,-3.6,-5.1,-12.5,-7.7,-6.3,82.6,0.193,100,8.33,"rain,snow",1.3,1,28.8,17.3,242.8,1032.8,76.2,23.7,17.3,1.5,1,10,2023-02-05T07:49:35,2023-02-05T16:14:47,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-02-06,0.1,-7.1,-2.8,-1.2,-7.1,-4.4,-5.3,83.6,0.136,100,4.17,snow,0,1.6,23.5,11,254,1035.7,7.7,23.4,38.5,3.3,2,10,2023-02-06T07:47:11,2023-02-06T16:17:21,0.52,Snow,Clear conditions throughout the day with morning snow.,rain,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-02-07,3,-2.3,1.5,0,-5.1,-1.9,0.3,91.6,0,0,0,,0,1.4,25.2,16.4,232.1,1032.5,93.4,13.5,10.4,0.9,1,10,2023-02-07T07:44:45,2023-02-07T16:19:55,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-08,5.1,1.7,3.6,2.1,-2.7,0.4,1.4,85.7,0,0,0,,0,1.4,39.6,21.1,223.4,1030.8,94.1,19.8,10.3,0.9,1,10,2023-02-08T07:42:18,2023-02-08T16:22:29,0.59,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-09,3,1,2.2,-1.2,-3.7,-2.6,-4.2,63.2,0.279,100,4.17,snow,0,1.7,52.1,27.8,212.1,1015,70.1,23.5,15.5,1.4,1,10,2023-02-09T07:39:49,2023-02-09T16:25:02,0.63,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-10,3.8,-1.2,1.3,-2.1,-5.7,-4,-7.6,53.5,4.076,100,20.83,"rain,snow",2.1,1.4,65.7,36.6,257.5,1011.5,37.3,25.2,40.7,3.5,2,10,2023-02-10T07:37:19,2023-02-10T16:27:36,0.66,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-02-11,2.2,-5.6,-1,1.3,-7.1,-3.8,-2.8,87.9,3.5,100,16.67,"rain,snow",0,1.6,39.6,20.9,315.2,1013.4,57.2,20.3,22.1,1.8,1,10,2023-02-11T07:34:47,2023-02-11T16:30:10,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-02-12,2.9,-5.6,0,0.5,-8.9,-2.8,-2.1,86.4,0,0,0,,0,1.4,25.2,14.5,237.8,1024.5,17,24.4,31,2.5,1,10,2023-02-12T07:32:14,2023-02-12T16:32:43,0.73,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-13,6.9,0.8,4,3.9,-1.6,1.3,-0.1,75.4,0,0,0,,0,1,29.9,17.7,271.7,1024.5,29.3,28.6,44.7,3.9,2,10,2023-02-13T07:29:39,2023-02-13T16:35:17,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-02-14,7.1,0.5,3.6,5.4,-3,1.8,-0.2,76.9,0,0,0,,0,1.3,21.6,13.9,263,1030.5,55.9,27.4,54.1,4.7,2,10,2023-02-14T07:27:03,2023-02-14T16:37:50,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-02-15,3.1,0.8,2.2,0.5,-2.8,-0.7,-0.1,84.6,0,0,0,,0,0.1,21.6,13.7,227,1023.8,94.6,16.3,12.5,1.3,0,10,2023-02-15T07:24:26,2023-02-15T16:40:23,0.83,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-02-16,4.5,0.5,2.5,3.2,-3.4,-0.3,0.4,86.4,0,0,0,,0,0,28.8,13.1,218.4,1013,93.1,10.3,17,1.5,1,10,2023-02-16T07:21:48,2023-02-16T16:42:55,0.87,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-02-17,5,1.1,3.6,4.5,-1.9,0.9,2.5,92.6,8.193,100,37.5,rain,0,0,39.6,25.1,161.7,996.8,87.6,9.8,21.8,1.8,2,10,2023-02-17T07:19:08,2023-02-17T16:45:28,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-18,4.3,0.1,2.4,1.8,-5.4,-2.8,-1.3,77.9,5.816,100,29.17,"rain,snow",0.6,0.4,50.4,30.3,296.1,990.7,70.7,23.1,27,2.2,1,10,2023-02-18T07:16:27,2023-02-18T16:48:00,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-19,2,-1.3,0,-3.8,-7.4,-5.6,-7.9,55.4,0.09,100,4.17,"rain,snow",0,0,50.4,32.4,285.5,1003.4,11.4,29.9,62.3,5.3,3,10,2023-02-19T07:13:46,2023-02-19T16:50:32,0.97,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-02-20,3.1,-3.1,0,-1.9,-7,-4,-2.9,81.7,4.327,100,33.33,"rain,snow",3.4,1.5,46.8,27.1,249.5,991.1,60.8,22.5,20.6,1.7,1,10,2023-02-20T07:11:03,2023-02-20T16:53:03,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-21,-0.4,-3,-1.7,-1.5,-7.1,-4.5,-3.5,87.6,2.263,100,20.83,"rain,snow",1.2,1.2,32.4,18.9,346.2,1004.5,94,23,21.5,1.7,1,10,2023-02-21T07:08:19,2023-02-21T16:55:34,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-22,-1.1,-3.2,-2.2,-1.3,-7.1,-4.9,-6.9,70.4,0.319,100,8.33,snow,0,1.4,21.6,12,183.8,1020.3,91.2,27.7,31.1,2.8,2,10,2023-02-22T07:05:34,2023-02-22T16:58:05,0.07,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-23,0.8,-1.1,-0.3,0.5,-5.4,-2.9,-1.4,92.5,4.911,100,62.5,"rain,snow",2.5,2.4,32.4,14.6,200.7,1010.2,96.4,12.1,20.5,1.7,1,10,2023-02-23T07:02:48,2023-02-23T17:00:35,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-24,0.6,-2.2,-0.8,-1.2,-6.2,-3,-3,85.5,1.333,100,4.17,"rain,snow",0,3,25.2,12.1,42.8,997.2,96,25.7,25.3,2.1,1,10,2023-02-24T07:00:02,2023-02-24T17:03:05,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-02-25,-0.2,-4.8,-1.8,-5.6,-8.8,-6.8,-4.5,81.9,0.572,100,16.67,"rain,snow",3,3.7,52.8,25.8,340.5,1003.1,72.6,22.8,32.3,2.8,1,10,2023-02-25T06:57:15,2023-02-25T17:05:35,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-26,1.6,-5.7,-1.9,-2.1,-9.7,-5.6,-5.1,79,0.045,100,4.17,snow,0,3.9,39.6,21.1,326.5,1017.9,61.5,27.6,46.7,4.1,2,10,2023-02-26T06:54:26,2023-02-26T17:08:04,0.2,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-02-27,7.1,-6.5,1.4,4.9,-6.5,0.6,-1.8,80.5,0,0,0,,0,3.5,19.7,13.4,272.9,1025.4,48.2,28.5,62.9,5.4,3,10,2023-02-27T06:51:38,2023-02-27T17:10:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-02-28,6.9,-1.4,3,4.3,-3.7,0.8,-1.5,73.1,0,0,0,,0,2.5,32.4,18.2,279.4,1025.9,25.5,34.7,70.7,6.3,3,10,2023-02-28T06:48:48,2023-02-28T17:13:02,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-03-01,7.3,-0.9,3.7,4.9,-3.2,1.1,-2.2,66.4,0,0,0,,0,1.8,28.8,19,284.9,1025.2,38.4,29.5,79.5,6.8,4,10,2023-03-01T06:45:58,2023-03-01T17:15:30,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-02,8.8,0.9,4.5,5.9,-2.4,1.4,-3.8,57.4,0,0,0,,0,0.9,36,24.2,273.5,1019.2,32.6,28.4,80.8,7,3,10,2023-03-02T06:43:07,2023-03-02T17:17:57,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-03-03,5.5,1.9,3.5,3.9,-4.2,-0.8,-5.1,54.7,0.026,100,4.17,snow,0,0.6,57.6,32.1,283.3,1008.8,52.8,21.1,50.1,4.3,2,10,2023-03-03T06:40:15,2023-03-03T17:20:25,0.37,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,rain,"02486099999,02464099999,02469099999,ESCM,02484099999,ESSA,E4931,02458099999,ESSB"
"Stockholm,Sweden",2023-03-04,1.4,-3,-0.5,-4.4,-10.6,-6.9,-11.3,44.2,0,0,0,,0,0.6,72,36.8,307.5,1004.1,48.4,29.3,73.8,6.4,3,10,2023-03-04T06:37:23,2023-03-04T17:22:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-05,0.8,-4.3,-1.9,-3.9,-8.4,-6.5,-7.3,67.4,0.579,100,12.5,snow,0.5,0.8,36,21.5,296.1,1000.3,52.6,25.9,71.1,6.1,3,10,2023-03-05T06:34:30,2023-03-05T17:25:18,0.43,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-03-06,-1.2,-6.6,-3.8,-3.5,-10.6,-7.4,-7,78.9,0.193,100,8.33,snow,0.4,0.6,28.8,15.7,303.9,998,74.3,25.4,59.7,5.1,3,10,2023-03-06T06:31:37,2023-03-06T17:27:45,0.46,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-07,-0.7,-11.2,-4.1,-5,-11.2,-7.5,-6.8,82.8,3.061,100,33.33,snow,4.2,2.1,43.2,21.7,71.6,991,63.5,17.9,53,4.6,2,10,2023-03-07T06:28:44,2023-03-07T17:30:10,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-08,-1.5,-5.1,-2.9,-6.9,-10.4,-8.9,-3.7,94.1,3.287,100,41.67,snow,5.1,10,53.3,29.2,323.9,986.1,95,8.1,27.2,2.4,1,10,2023-03-08T06:25:50,2023-03-08T17:32:36,0.53,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-09,-0.1,-13.8,-4.6,-3.4,-13.8,-7.1,-7.8,79.5,0,0,0,,0,14.3,32.4,18.2,175.6,997.3,57.4,21.5,86.5,7.4,4,10,2023-03-09T06:22:55,2023-03-09T17:35:01,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-10,0.8,-5.8,-2.5,0.8,-5.8,-2.9,-4.6,85.9,1.03,100,12.5,snow,1.5,16.8,25.2,12.2,180.2,998.9,76.8,16.6,73.5,6.2,3,10,2023-03-10T06:20:00,2023-03-10T17:37:26,0.6,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-11,-0.9,-11.3,-5.2,-3.5,-11.3,-6.7,-8.4,79.9,0,0,0,,0,17.3,28.8,14.8,305.5,996.4,65.6,24.3,77,6.7,3,10,2023-03-11T06:17:05,2023-03-11T17:39:51,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-12,0.6,-11.1,-4.3,-4.8,-12.1,-8.1,-10.5,64.3,0,0,0,snow,0.6,16.8,36,22.9,270.4,998.1,34.1,29.6,113.7,9.7,4,10,2023-03-12T06:14:09,2023-03-12T17:42:15,0.67,Partially cloudy,Partly cloudy throughout the day.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-13,5.6,-10,-1,1.9,-10.3,-5,-3.3,85.2,8.032,100,45.83,"rain,snow",0.7,15.3,54,34.2,146.7,989.2,76.4,17.7,34.1,3,1,10,2023-03-13T06:11:13,2023-03-13T17:44:39,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
